step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents
11986,1424,176,296,69,466
11987,1424,176,296,69,466
11988,1424,176,296,69,465
11989,1423,176,297,69,463
11990,1423,176,297,69,463
11991,1424,175,297,69,464
11992,1424,175,297,69,464
11993,1424,175,297,69,464
11994,1424,175,297,69,464
11995,1424,175,297,69,464
11996,1424,174,298,69,464
11997,1422,174,299,70,463
11998,1422,174,299,70,463
11999,1421,174,300,70,462
12000,1421,174,300,70,462
12001,1420,174,301,70,461
12002,1420,174,301,70,461
12003,1420,174,301,70,461
12004,1420,174,301,70,461
12005,1420,174,301,70,461
12006,1420,174,301,70,461
12007,1418,174,303,70,459
12008,1418,174,303,70,459
12009,1418,174,303,70,459
12010,1418,174,303,70,459
12011,1418,174,303,70,459
12012,1418,174,303,70,459
12013,1419,173,303,70,460
12014,1419,173,303,70,460
12015,1419,173,303,70,460
12016,1419,173,303,70,460
12017,1419,173,303,70,460
12018,1419,173,303,70,460
12019,1420,172,303,70,460
12020,1420,172,303,70,460
12021,1420,172,303,70,459
12022,1420,172,303,70,459
12023,1420,172,303,70,459
12024,1420,172,303,70,459
12025,1420,172,303,70,458
12026,1420,172,303,70,458
12027,1420,172,303,70,458
12028,1420,172,303,70,458
12029,1420,172,303,70,458
12030,1420,172,303,70,458
12031,1420,172,303,70,458
12032,1421,171,303,70,459
12033,1421,171,303,70,458
12034,1421,171,303,70,458
12035,1421,171,303,70,458
12036,1422,170,303,70,459
12037,1422,170,303,70,459
12038,1422,170,303,70,459
12039,1422,170,303,70,459
12040,1422,170,303,70,459
12041,1422,170,303,70,459
12042,1422,170,303,70,459
12043,1422,170,303,70,459
12044,1421,170,304,70,458
12045,1421,170,304,70,458
12046,1421,170,304,70,458
12047,1419,170,306,70,456
12048,1419,170,306,70,456
12049,1419,170,306,70,456
12050,1419,170,306,70,456
12051,1419,170,306,70,456
12052,1419,170,306,70,456
12053,1417,170,307,71,455
12054,1417,170,307,71,455
12055,1417,170,307,71,455
12056,1418,169,307,71,455
12057,1418,169,307,71,455
12058,1418,170,307,71,455
12059,1418,170,307,71,455
12060,1417,170,308,71,454
12061,1417,170,308,71,454
12062,1416,170,309,71,453
12063,1416,170,309,71,453
12064,1416,170,309,71,452
12065,1415,170,310,71,451
12066,1415,170,310,71,451
12067,1415,170,310,71,451
12068,1416,169,310,71,451
12069,1416,169,310,71,451
12070,1417,168,310,71,451
12071,1417,168,310,71,451
12072,1417,168,310,71,451
12073,1417,168,310,71,450
12074,1416,168,311,71,449
12075,1416,168,311,71,449
12076,1416,168,311,71,449
12077,1416,168,311,71,449
12078,1415,168,312,71,447
12079,1414,168,313,71,446
12080,1414,168,313,71,446
12081,1414,168,313,71,446
12082,1414,168,313,71,446
12083,1414,168,313,71,446
12084,1414,168,313,71,446
12085,1414,168,313,71,446
12086,1413,168,313,72,446
12087,1413,168,313,72,446
12088,1413,168,313,72,446
12089,1413,168,313,72,446
12090,1413,168,313,72,446
12091,1414,167,313,72,447
12092,1414,167,313,72,447
12093,1414,167,313,72,447
12094,1415,166,313,72,447
12095,1414,166,314,72,446
12096,1414,166,314,72,446
12097,1413,166,315,72,445
12098,1412,166,316,72,443
12099,1412,166,316,72,443
12100,1410,166,318,72,441
12101,1410,166,318,72,441
12102,1410,166,318,72,441
12103,1411,164,319,72,442
12104,1411,164,319,72,442
12105,1411,164,319,72,442
12106,1411,164,319,72,442
12107,1411,163,320,72,442
12108,1412,162,320,72,442
12109,1412,162,320,72,442
12110,1413,161,320,72,442
12111,1413,161,320,72,442
12112,1414,160,320,72,442
12113,1415,159,320,72,442
12114,1416,158,320,72,443
12115,1416,158,320,72,443
12116,1416,158,320,72,443
12117,1416,158,320,72,443
12118,1415,158,320,73,443
12119,1415,158,320,73,443
12120,1415,158,320,73,443
12121,1416,157,320,73,444
12122,1417,156,320,73,445
12123,1417,156,320,73,445
12124,1417,156,320,73,445
12125,1417,156,320,73,445
12126,1415,156,321,74,444
12127,1415,157,321,74,444
12128,1414,157,322,74,443
12129,1414,157,322,74,442
12130,1414,157,322,74,442
12131,1414,157,322,74,442
12132,1414,157,322,74,442
12133,1414,157,322,74,442
12134,1414,157,322,74,442
12135,1414,157,322,74,442
12136,1413,157,323,74,441
12137,1413,157,323,74,441
12138,1412,157,324,74,440
12139,1411,157,325,74,439
12140,1411,157,325,74,439
12141,1410,157,326,74,438
12142,1410,157,326,74,438
12143,1410,157,326,74,438
12144,1409,157,327,74,437
12145,1409,157,327,74,437
12146,1409,157,327,74,436
12147,1409,157,327,74,436
12148,1408,157,328,74,435
12149,1408,157,328,74,435
12150,1408,157,328,74,435
12151,1408,157,328,74,435
12152,1408,157,328,74,435
12153,1408,157,328,74,435
12154,1408,157,328,74,435
12155,1408,157,328,74,435
12156,1408,157,328,74,434
12157,1407,157,329,74,433
12158,1406,158,330,74,432
12159,1406,158,330,74,432
12160,1404,157,333,74,430
12161,1404,157,333,74,430
12162,1404,157,333,74,430
12163,1404,157,333,74,430
12164,1404,157,333,74,430
12165,1404,157,333,74,430
12166,1404,157,333,74,430
12167,1403,157,334,74,429
12168,1404,156,334,74,429
12169,1404,156,334,74,429
12170,1402,157,335,75,428
12171,1403,156,335,75,429
12172,1403,156,335,75,429
12173,1403,156,335,75,429
12174,1403,156,335,75,429
12175,1402,156,336,75,428
12176,1402,156,336,75,428
12177,1403,155,336,75,429
12178,1403,155,336,75,428
12179,1404,154,336,75,429
12180,1404,154,336,75,429
12181,1403,154,337,75,428
12182,1403,154,337,75,428
12183,1403,154,337,75,428
12184,1403,154,337,75,428
12185,1403,154,337,75,428
12186,1403,154,337,75,428
12187,1403,154,337,75,428
12188,1403,154,337,75,428
12189,1403,154,337,75,428
12190,1403,154,337,75,428
12191,1403,154,337,75,428
12192,1402,154,338,75,427
12193,1402,154,338,75,427
12194,1402,154,338,75,427
12195,1401,154,339,75,426
12196,1401,154,339,75,426
12197,1401,154,339,75,426
12198,1401,154,339,75,425
12199,1401,154,339,75,425
12200,1400,154,340,75,423
12201,1400,154,340,75,423
12202,1400,154,340,75,423
12203,1400,154,340,75,423
12204,1400,154,340,75,422
12205,1400,154,340,75,422
12206,1400,154,340,75,422
12207,1400,154,340,75,422
12208,1400,154,340,75,422
12209,1400,154,340,75,422
12210,1400,154,340,75,422
12211,1400,154,340,75,422
12212,1400,154,340,75,422
12213,1400,154,340,75,422
12214,1400,154,340,75,422
12215,1399,154,341,75,421
12216,1399,154,341,75,421
12217,1399,154,341,75,421
12218,1399,154,341,75,421
12219,1398,154,342,75,420
12220,1398,154,342,75,420
12221,1398,154,342,75,420
12222,1398,154,342,75,420
12223,1398,155,342,75,420
12224,1398,155,342,75,420
12225,1398,155,342,75,420
12226,1398,155,342,75,420
12227,1398,155,342,75,420
12228,1397,155,343,75,419
12229,1397,155,343,75,419
12230,1397,155,343,75,419
12231,1396,155,344,75,418
12232,1396,155,344,75,418
12233,1396,155,344,75,418
12234,1396,155,344,75,418
12235,1396,156,344,75,418
12236,1396,156,344,75,418
12237,1396,156,344,75,418
12238,1396,156,344,75,418
12239,1396,156,344,75,418
12240,1395,156,345,75,417
12241,1395,156,345,75,417
12242,1395,155,346,75,416
12243,1395,155,346,75,416
12244,1394,155,347,75,415
12245,1394,155,347,75,415
12246,1394,155,347,75,415
12247,1395,154,347,75,416
12248,1395,154,347,75,416
12249,1395,154,347,75,416
12250,1395,154,347,75,416
12251,1395,154,347,75,416
12252,1395,154,347,75,416
12253,1395,154,347,75,416
12254,1395,154,347,75,416
12255,1394,154,348,75,415
12256,1394,154,348,75,415
12257,1394,154,348,75,415
12258,1394,154,348,75,415
12259,1394,154,348,75,415
12260,1394,154,348,75,415
12261,1393,154,349,75,414
12262,1393,154,349,75,414
12263,1393,154,349,75,414
12264,1393,154,349,75,414
12265,1392,154,349,76,414
12266,1392,154,349,76,414
12267,1392,154,349,76,414
12268,1392,153,349,77,415
12269,1392,152,350,77,415
12270,1392,152,350,77,415
12271,1392,152,350,77,415
12272,1392,152,350,77,415
12273,1392,152,350,77,415
12274,1392,152,350,77,415
12275,1392,152,350,77,415
12276,1392,152,350,77,415
12277,1392,152,350,77,415
12278,1392,152,350,77,415
12279,1392,152,350,77,415
12280,1392,152,350,77,415
12281,1392,152,350,77,415
12282,1392,152,350,77,415
12283,1392,152,350,77,415
12284,1392,152,350,77,415
12285,1392,152,350,77,415
12286,1392,152,350,77,414
12287,1392,152,350,77,414
12288,1392,152,350,77,414
12289,1392,152,350,77,414
12290,1392,152,350,77,414
12291,1392,152,350,77,414
12292,1391,152,351,77,413
12293,1389,152,353,77,411
12294,1389,152,353,77,411
12295,1389,152,353,77,411
12296,1389,152,353,77,411
12297,1389,152,353,77,411
12298,1389,152,353,77,410
12299,1389,152,353,77,410
12300,1389,152,353,77,410
12301,1389,152,353,77,410
12302,1389,152,353,77,410
12303,1389,152,353,77,410
12304,1388,152,354,77,409
12305,1388,152,354,77,409
12306,1388,152,354,77,409
12307,1388,152,354,77,409
12308,1388,152,354,77,409
12309,1388,152,354,77,409
12310,1388,152,354,77,409
12311,1387,152,355,77,408
12312,1387,152,355,77,408
12313,1387,152,355,77,408
12314,1387,152,355,77,408
12315,1387,152,355,77,408
12316,1387,152,355,77,408
12317,1387,152,355,77,408
12318,1387,152,355,77,408
12319,1387,151,356,77,408
12320,1387,151,356,77,408
12321,1387,151,356,77,408
12322,1387,151,356,77,408
12323,1388,150,356,77,409
12324,1388,150,356,77,409
12325,1388,150,356,77,409
12326,1388,150,356,77,409
12327,1388,150,356,77,409
12328,1387,150,357,77,408
12329,1387,150,357,77,408
12330,1387,150,357,77,408
12331,1387,150,357,77,408
12332,1387,150,357,77,408
12333,1387,150,357,77,408
12334,1387,150,357,77,408
12335,1387,150,357,77,408
12336,1387,150,357,77,408
12337,1387,150,357,77,408
12338,1387,150,357,77,408
12339,1387,150,357,77,408
12340,1387,150,357,77,408
12341,1386,150,358,77,407
12342,1386,150,358,77,407
12343,1386,150,358,77,407
12344,1386,150,358,77,407
12345,1386,150,358,77,407
12346,1386,150,358,77,407
12347,1386,150,358,77,407
12348,1385,150,358,78,407
12349,1385,150,358,78,407
12350,1385,150,358,78,407
12351,1385,150,358,78,407
12352,1385,150,358,78,407
12353,1385,150,358,78,407
12354,1384,150,359,78,406
12355,1383,150,359,79,406
12356,1383,150,359,79,406
12357,1383,150,359,79,406
12358,1383,151,359,79,406
12359,1383,151,359,79,406
12360,1382,151,360,79,405
12361,1382,151,360,79,405
12362,1383,150,360,79,405
12363,1383,150,360,79,405
12364,1383,150,360,79,405
12365,1384,149,360,79,406
12366,1384,149,360,79,406
12367,1384,149,360,79,406
12368,1384,149,360,79,406
12369,1384,149,360,79,406
12370,1384,149,360,79,406
12371,1384,149,360,79,406
12372,1384,150,360,79,406
12373,1384,150,360,79,406
12374,1385,149,360,79,406
12375,1385,149,360,79,405
12376,1385,149,360,79,405
12377,1384,149,361,79,404
12378,1383,149,362,79,403
12379,1383,149,362,79,403
12380,1383,149,362,79,403
12381,1383,149,362,79,403
12382,1383,149,362,79,403
12383,1383,149,362,79,403
12384,1383,149,362,79,403
12385,1383,149,362,79,403
12386,1384,148,362,79,404
12387,1384,148,362,79,404
12388,1384,148,362,79,404
12389,1384,148,362,79,404
12390,1384,148,362,79,404
12391,1383,148,363,79,403
12392,1383,148,363,79,403
12393,1383,148,363,79,403
12394,1383,148,363,79,403
12395,1382,148,364,79,402
12396,1382,148,364,79,402
12397,1381,148,365,79,401
12398,1382,146,365,79,402
12399,1382,146,365,79,402
12400,1382,146,365,79,402
12401,1382,146,365,79,402
12402,1382,146,365,79,402
12403,1383,145,365,79,402
12404,1383,145,365,79,402
12405,1384,144,365,79,403
12406,1384,144,365,79,403
12407,1384,144,365,79,402
12408,1383,144,366,79,401
12409,1383,144,366,79,401
12410,1382,144,367,79,400
12411,1382,144,367,79,400
12412,1382,144,367,79,400
12413,1382,144,367,79,400
12414,1382,144,367,79,400
12415,1382,144,367,79,400
12416,1382,144,367,79,400
12417,1382,144,367,79,400
12418,1382,144,367,79,400
12419,1382,144,367,79,400
12420,1382,144,367,79,400
12421,1382,144,367,79,400
12422,1382,144,367,79,400
12423,1382,144,367,79,400
12424,1383,143,367,79,401
12425,1383,143,367,79,401
12426,1382,143,368,79,400
12427,1382,143,368,79,400
12428,1382,143,368,79,400
12429,1382,143,368,79,400
12430,1382,143,368,79,400
12431,1382,143,368,79,400
12432,1382,143,368,79,400
12433,1382,143,368,79,400
12434,1383,142,368,79,401
12435,1383,142,368,79,401
12436,1383,142,368,79,401
12437,1382,142,369,79,400
12438,1382,142,369,79,400
12439,1382,142,369,79,400
12440,1382,142,369,79,399
12441,1382,142,369,79,399
12442,1382,142,369,79,399
12443,1382,142,369,79,399
12444,1382,142,369,79,399
12445,1382,142,369,79,399
12446,1382,142,369,79,399
12447,1382,142,369,79,399
12448,1382,142,369,79,399
12449,1382,142,369,79,399
12450,1382,142,369,79,399
12451,1382,142,369,79,399
12452,1383,141,369,79,399
12453,1383,141,369,79,399
12454,1383,141,369,79,399
12455,1383,141,369,79,399
12456,1382,141,370,79,398
12457,1382,141,370,79,398
12458,1382,141,370,79,398
12459,1382,141,370,79,398
12460,1381,141,370,80,398
12461,1381,141,370,80,398
12462,1381,141,370,80,398
12463,1381,141,370,80,398
12464,1381,141,370,80,398
12465,1380,141,371,80,397
12466,1380,141,371,80,397
12467,1380,141,371,80,397
12468,1380,141,371,80,397
12469,1380,141,371,80,397
12470,1380,141,371,80,397
12471,1380,141,371,80,396
12472,1380,141,371,80,396
12473,1380,141,371,80,396
12474,1380,141,371,80,396
12475,1380,141,371,80,396
12476,1380,141,371,80,396
12477,1380,141,371,80,396
12478,1380,141,371,80,396
12479,1380,141,371,80,396
12480,1380,141,371,80,396
12481,1380,141,371,80,396
12482,1380,141,371,80,396
12483,1380,141,371,80,396
12484,1380,141,371,80,396
12485,1380,141,371,80,396
12486,1380,141,371,80,396
12487,1380,141,371,80,396
12488,1380,141,371,80,396
12489,1380,141,371,80,396
12490,1380,141,371,80,396
12491,1380,142,371,80,396
12492,1381,141,371,80,397
12493,1381,141,371,80,397
12494,1381,141,371,80,397
12495,1381,141,371,80,397
12496,1381,141,371,80,397
12497,1381,141,371,80,397
12498,1381,141,371,80,397
12499,1381,141,371,80,397
12500,1381,141,371,80,397
12501,1381,141,371,80,397
12502,1381,141,371,80,397
12503,1381,141,371,80,397
12504,1381,141,371,80,396
12505,1381,141,371,80,396
12506,1381,141,371,80,396
12507,1381,141,371,80,396
12508,1381,141,371,80,396
12509,1381,141,371,80,396
12510,1381,141,371,80,396
12511,1380,141,372,80,395
12512,1380,141,372,80,395
12513,1380,141,372,80,395
12514,1380,141,372,80,395
12515,1380,141,372,80,395
12516,1380,141,372,80,395
12517,1380,141,372,80,395
12518,1380,141,372,80,395
12519,1380,141,372,80,395
12520,1380,141,372,80,395
12521,1380,141,372,80,395
12522,1380,141,372,80,395
12523,1380,141,372,80,395
12524,1380,141,372,80,395
12525,1380,141,372,80,395
12526,1380,141,372,80,395
12527,1380,141,372,80,395
12528,1379,141,373,80,394
12529,1379,141,373,80,394
12530,1379,141,373,80,394
12531,1379,141,373,80,394
12532,1379,141,373,80,394
12533,1379,141,373,80,394
12534,1379,141,373,80,394
12535,1379,141,373,80,394
12536,1380,140,373,80,395
12537,1380,140,373,80,395
12538,1379,140,374,80,394
12539,1379,140,374,80,394
12540,1379,141,374,80,394
12541,1379,141,374,80,394
12542,1379,141,374,80,394
12543,1379,141,374,80,394
12544,1379,141,374,80,394
12545,1379,141,374,80,394
12546,1379,141,374,80,394
12547,1379,141,374,80,393
12548,1380,140,374,80,394
12549,1380,140,374,80,394
12550,1380,140,374,80,394
12551,1380,140,374,80,394
12552,1380,140,374,80,394
12553,1379,140,375,80,393
12554,1379,140,375,80,393
12555,1379,140,375,80,393
12556,1379,140,375,80,393
12557,1379,140,375,80,393
12558,1379,140,375,80,393
12559,1379,140,375,80,393
12560,1379,140,375,80,393
12561,1379,140,375,80,393
12562,1378,140,376,80,392
12563,1377,140,377,80,391
12564,1377,140,377,80,391
12565,1377,140,377,80,391
12566,1377,140,377,80,391
12567,1377,140,377,80,391
12568,1377,140,377,80,391
12569,1377,140,377,80,391
12570,1377,140,377,80,391
12571,1377,140,377,80,391
12572,1377,140,377,80,391
12573,1376,140,378,80,390
12574,1376,140,378,80,390
12575,1376,140,378,80,390
12576,1375,140,379,80,389
12577,1375,140,379,80,389
12578,1375,140,379,80,389
12579,1375,140,379,80,388
12580,1375,140,379,80,388
12581,1375,140,379,80,388
12582,1375,140,379,80,388
12583,1375,140,379,80,388
12584,1375,140,379,80,388
12585,1375,140,379,80,388
12586,1375,140,379,80,388
12587,1374,140,379,81,388
12588,1373,140,380,81,387
12589,1373,140,380,81,386
12590,1373,140,380,81,386
12591,1373,140,380,81,386
12592,1373,140,380,81,386
12593,1373,140,380,81,386
12594,1373,140,380,81,386
12595,1373,140,380,81,386
12596,1373,140,380,81,386
12597,1373,140,380,81,386
12598,1372,140,381,81,385
12599,1372,140,381,81,385
12600,1372,140,381,81,385
12601,1372,140,381,81,385
12602,1372,140,381,81,385
12603,1372,140,381,81,385
12604,1372,140,381,81,385
12605,1372,140,381,81,385
12606,1372,140,381,81,385
12607,1372,140,381,81,385
12608,1370,140,383,81,383
12609,1370,140,383,81,383
12610,1370,140,383,81,383
12611,1370,140,383,81,383
12612,1370,140,383,81,383
12613,1370,140,383,81,383
12614,1370,141,383,81,383
12615,1370,141,383,81,383
12616,1370,141,383,81,383
12617,1370,141,383,81,383
12618,1370,141,383,81,383
12619,1370,141,383,81,383
12620,1370,141,383,81,383
12621,1370,141,383,81,383
12622,1370,141,383,81,383
12623,1370,141,383,81,383
12624,1369,141,384,81,382
12625,1369,141,384,81,382
12626,1369,141,384,81,382
12627,1369,141,384,81,382
12628,1369,141,384,81,382
12629,1369,141,384,81,382
12630,1369,141,384,81,382
12631,1369,141,384,81,382
12632,1369,141,384,81,382
12633,1368,141,384,82,382
12634,1368,141,384,82,382
12635,1368,141,384,82,382
12636,1367,141,385,82,381
12637,1367,141,385,82,381
12638,1367,141,385,82,381
12639,1367,141,385,82,381
12640,1367,141,385,82,381
12641,1367,141,385,82,381
12642,1367,141,385,82,381
12643,1367,141,385,82,381
12644,1367,141,385,82,381
12645,1367,141,385,82,381
12646,1367,141,385,82,381
12647,1367,141,385,82,381
12648,1367,141,385,82,381
12649,1365,141,386,83,380
12650,1365,141,386,83,380
12651,1365,141,386,83,380
12652,1366,140,386,83,381
12653,1365,140,387,83,380
12654,1366,139,387,83,381
12655,1366,139,387,83,381
12656,1366,139,387,83,381
12657,1366,139,387,83,381
12658,1366,139,387,83,381
12659,1366,139,387,83,381
12660,1366,139,387,83,381
12661,1366,139,387,83,381
12662,1366,139,387,83,381
12663,1366,139,387,83,381
12664,1365,139,387,84,381
12665,1365,139,387,84,381
12666,1365,139,387,84,381
12667,1365,139,387,84,381
12668,1365,139,387,84,381
12669,1365,139,387,84,381
12670,1365,139,387,84,381
12671,1365,139,387,84,381
12672,1365,139,387,84,381
12673,1365,139,387,84,381
12674,1365,138,388,84,381
12675,1365,138,388,84,381
12676,1365,138,388,84,381
12677,1365,138,388,84,381
12678,1365,138,388,84,381
12679,1364,138,388,85,381
12680,1364,138,388,85,381
12681,1363,138,388,86,381
12682,1364,137,388,86,382
12683,1364,139,388,86,382
12684,1364,139,388,86,382
12685,1364,139,388,86,382
12686,1364,139,388,86,382
12687,1364,139,388,86,382
12688,1364,139,388,86,382
12689,1364,139,388,86,382
12690,1363,139,389,86,381
12691,1364,138,389,86,381
12692,1364,138,389,86,380
12693,1364,139,389,86,379
12694,1364,139,389,86,379
12695,1364,139,389,86,379
12696,1363,139,390,86,378
12697,1363,139,390,86,378
12698,1362,139,390,87,378
12699,1362,139,390,87,378
12700,1362,139,390,87,378
12701,1362,139,390,87,378
12702,1362,139,390,87,378
12703,1362,139,390,87,378
12704,1361,139,390,88,378
12705,1359,139,391,89,377
12706,1358,139,392,89,376
12707,1358,139,392,89,376
12708,1358,139,392,89,376
12709,1359,138,392,89,377
12710,1359,138,392,89,377
12711,1359,138,392,89,377
12712,1360,137,392,89,377
12713,1360,137,392,89,377
12714,1360,137,392,89,377
12715,1360,137,392,89,377
12716,1360,137,392,89,377
12717,1360,137,392,89,376
12718,1360,137,392,89,376
12719,1360,137,392,89,376
12720,1360,137,392,89,376
12721,1360,137,392,89,376
12722,1359,138,393,89,375
12723,1360,137,393,89,376
12724,1360,137,393,89,376
12725,1360,137,393,89,376
12726,1361,136,393,89,376
12727,1361,136,393,89,376
12728,1361,136,393,89,376
12729,1361,136,393,89,376
12730,1361,136,393,89,376
12731,1361,136,393,89,376
12732,1361,136,393,89,376
12733,1361,136,393,89,376
12734,1361,136,393,89,376
12735,1361,136,393,89,376
12736,1361,136,393,89,376
12737,1361,136,393,89,376
12738,1361,136,393,89,376
12739,1361,136,393,89,376
12740,1361,136,393,89,376
12741,1361,136,393,89,376
12742,1361,136,393,89,376
12743,1361,136,393,89,376
12744,1361,136,393,89,376
12745,1361,136,393,89,376
12746,1360,136,393,90,376
12747,1360,136,393,90,376
12748,1360,136,393,90,376
12749,1360,136,393,90,376
12750,1360,136,393,90,376
12751,1359,136,394,90,375
12752,1359,136,394,90,375
12753,1360,135,394,90,376
12754,1359,135,395,90,375
12755,1359,135,395,90,375
12756,1359,135,395,90,375
12757,1359,135,395,90,375
12758,1359,135,395,90,375
12759,1359,135,395,90,375
12760,1359,135,395,90,375
12761,1359,135,395,90,375
12762,1359,135,395,90,375
12763,1359,135,395,90,375
12764,1359,135,395,90,375
12765,1360,134,395,90,376
12766,1360,134,395,90,376
12767,1362,132,395,90,378
12768,1362,132,395,90,378
12769,1362,132,395,90,378
12770,1362,132,395,90,378
12771,1362,132,395,90,378
12772,1362,132,395,90,378
12773,1362,132,395,90,378
12774,1362,132,395,90,378
12775,1362,132,395,90,378
12776,1363,131,395,90,379
12777,1363,131,395,90,379
12778,1363,132,395,90,379
12779,1363,132,395,90,379
12780,1363,132,395,90,379
12781,1363,132,395,90,379
12782,1363,132,395,90,379
12783,1363,132,395,90,379
12784,1363,132,395,90,379
12785,1364,131,395,90,380
12786,1364,131,395,90,380
12787,1363,131,396,90,378
12788,1363,131,396,90,378
12789,1363,131,396,90,377
12790,1363,131,396,90,377
12791,1363,131,396,90,377
12792,1364,130,396,90,377
12793,1364,130,396,90,377
12794,1364,131,396,90,377
12795,1364,131,396,90,377
12796,1364,131,396,90,377
12797,1363,131,396,91,377
12798,1363,131,396,91,377
12799,1362,131,397,91,376
12800,1362,131,397,91,376
12801,1360,131,399,91,374
12802,1359,131,399,92,374
12803,1359,131,399,92,374
12804,1359,131,399,92,374
12805,1358,131,400,92,373
12806,1358,131,400,92,373
12807,1357,131,401,92,372
12808,1356,131,402,92,371
12809,1356,131,402,92,371
12810,1356,131,402,92,371
12811,1356,131,402,92,371
12812,1356,132,402,92,371
12813,1356,132,402,92,371
12814,1356,132,402,92,371
12815,1356,132,402,92,371
12816,1356,132,402,92,370
12817,1356,132,402,92,370
12818,1355,132,403,92,369
12819,1354,132,404,92,368
12820,1353,132,405,92,367
12821,1353,131,406,92,366
12822,1353,131,406,92,366
12823,1353,131,406,92,366
12824,1353,131,406,92,365
12825,1354,130,406,92,366
12826,1353,130,407,92,365
12827,1353,130,407,92,365
12828,1352,130,408,92,364
12829,1352,130,408,92,364
12830,1352,130,408,92,364
12831,1352,130,408,92,364
12832,1352,130,408,92,364
12833,1352,130,408,92,364
12834,1352,130,408,92,364
12835,1351,130,409,92,363
12836,1350,130,410,92,362
12837,1349,130,411,92,361
12838,1350,129,411,92,362
12839,1350,129,411,92,362
12840,1350,129,411,92,361
12841,1350,129,411,92,361
12842,1350,129,411,92,360
12843,1350,129,411,92,360
12844,1350,130,411,92,360
12845,1349,130,412,92,359
12846,1348,130,413,92,358
12847,1348,130,413,92,358
12848,1346,130,415,92,356
12849,1346,130,415,92,356
12850,1346,130,415,92,356
12851,1346,130,415,92,356
12852,1346,130,415,92,356
12853,1346,130,415,92,356
12854,1346,130,415,92,356
12855,1346,130,415,92,356
12856,1346,130,415,92,356
12857,1346,130,415,92,356
12858,1346,130,415,92,356
12859,1346,130,415,92,356
12860,1346,130,415,92,356
12861,1346,130,415,92,356
12862,1346,130,415,92,356
12863,1346,130,415,92,356
12864,1346,130,415,92,356
12865,1345,130,416,92,355
12866,1345,130,416,92,355
12867,1345,130,416,92,355
12868,1344,130,417,92,354
12869,1344,130,417,92,354
12870,1344,130,417,92,354
12871,1342,130,419,92,352
12872,1341,130,420,92,351
12873,1341,130,420,92,351
12874,1340,131,421,92,350
12875,1339,131,422,92,349
12876,1339,131,422,92,349
12877,1339,131,422,92,349
12878,1339,131,422,92,349
12879,1339,131,422,92,349
12880,1339,131,422,92,349
12881,1339,131,422,92,349
12882,1339,131,422,92,349
12883,1339,131,422,92,349
12884,1339,132,422,92,349
12885,1339,132,422,92,349
12886,1338,132,423,92,348
12887,1338,132,423,92,348
12888,1338,132,423,92,348
12889,1338,132,423,92,348
12890,1338,132,423,92,348
12891,1338,132,423,92,348
12892,1338,132,423,92,348
12893,1338,132,423,92,348
12894,1336,132,425,92,346
12895,1336,132,425,92,346
12896,1336,132,425,92,346
12897,1336,132,425,92,346
12898,1336,132,425,92,346
12899,1336,132,425,92,346
12900,1337,131,425,92,346
12901,1337,131,425,92,346
12902,1338,130,425,92,346
12903,1338,130,425,92,346
12904,1337,130,426,92,345
12905,1337,130,426,92,345
12906,1336,130,427,92,344
12907,1336,130,427,92,344
12908,1336,130,427,92,344
12909,1336,130,427,92,344
12910,1336,130,427,92,344
12911,1337,129,427,92,344
12912,1337,129,427,92,344
12913,1334,129,430,92,341
12914,1334,129,430,92,341
12915,1334,129,430,92,341
12916,1334,129,430,92,341
12917,1334,129,430,92,341
12918,1334,129,430,92,341
12919,1334,129,430,92,341
12920,1334,129,430,92,341
12921,1334,129,430,92,341
12922,1334,129,430,92,341
12923,1334,129,430,92,341
12924,1333,129,431,92,340
12925,1333,129,431,92,340
12926,1333,129,431,92,340
12927,1333,129,431,92,340
12928,1333,129,431,92,340
12929,1332,129,432,92,339
12930,1332,129,432,92,339
12931,1332,129,432,92,338
12932,1332,129,432,92,338
12933,1330,129,433,93,337
12934,1330,129,433,93,337
12935,1330,129,433,93,337
12936,1330,129,433,93,337
12937,1330,129,433,93,337
12938,1330,129,433,93,337
12939,1329,129,434,93,336
12940,1329,129,434,93,336
12941,1329,129,434,93,336
12942,1329,129,434,93,336
12943,1329,129,434,93,336
12944,1329,129,434,93,336
12945,1327,129,436,93,334
12946,1327,129,436,93,334
12947,1326,129,437,93,333
12948,1326,129,437,93,333
12949,1326,129,437,93,333
12950,1326,129,437,93,333
12951,1326,129,437,93,333
12952,1326,129,437,93,333
12953,1326,129,437,93,333
12954,1327,128,437,93,333
12955,1327,128,437,93,333
12956,1327,128,437,93,333
12957,1327,128,437,93,333
12958,1327,128,437,93,333
12959,1327,128,437,93,333
12960,1327,128,437,93,333
12961,1327,128,437,93,333
12962,1327,128,437,93,333
12963,1326,128,438,93,332
12964,1326,128,438,93,332
12965,1326,128,438,93,332
12966,1326,128,438,93,332
12967,1326,128,438,93,332
12968,1326,128,438,93,332
12969,1326,128,438,93,332
12970,1326,128,438,93,332
12971,1326,128,438,93,332
12972,1326,128,438,93,332
12973,1326,128,438,93,332
12974,1326,128,438,93,332
12975,1326,128,438,93,332
12976,1327,127,438,93,333
12977,1327,127,438,93,333
12978,1327,127,438,93,333
12979,1327,127,438,93,333
12980,1327,127,438,93,333
12981,1327,127,438,93,333
12982,1327,127,438,93,333
