step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds,avg_infection
311,5,12,0,0,5,1985,10,0,0.00
312,5,12,0,0,5,1985,10,0,0.00
313,5,12,0,0,5,1985,10,0,0.00
314,5,12,0,0,5,1985,10,0,0.00
315,5,12,0,0,5,1985,10,0,0.00
316,5,12,0,0,5,1985,10,0,0.00
317,5,12,0,0,5,1985,10,0,0.00
318,5,12,0,0,5,1985,10,0,0.00
319,5,12,0,0,5,1985,10,0,0.00
320,5,12,0,0,5,1985,10,0,0.00
321,5,12,0,0,5,1985,10,0,0.00
322,5,13,0,0,5,1984,10,0,0.20
323,5,13,0,0,5,1984,10,0,0.00
324,5,13,0,0,5,1984,10,0,0.00
325,5,13,0,0,5,1984,10,0,0.00
326,5,13,0,0,5,1984,10,0,0.00
327,5,13,0,0,5,1984,10,0,0.00
328,5,13,0,0,5,1984,10,0,0.00
329,5,13,0,0,5,1984,10,0,0.00
330,5,13,0,0,5,1984,10,0,0.00
331,5,13,0,0,5,1984,10,0,0.00
332,5,13,0,0,5,1984,10,0,0.00
333,5,13,0,0,5,1984,10,0,0.00
334,5,13,0,0,5,1984,10,0,0.00
335,5,13,0,0,5,1984,10,0,0.00
336,5,13,0,0,5,1984,10,0,0.00
337,5,13,0,0,5,1984,10,0,0.00
338,5,13,0,0,5,1984,10,0,0.00
339,5,13,0,0,5,1984,10,0,0.00
340,5,13,0,0,5,1984,10,0,0.00
341,5,13,0,0,5,1984,10,0,0.00
342,5,13,0,0,5,1984,10,0,0.00
343,5,13,0,0,5,1984,10,0,0.00
344,5,13,0,0,5,1984,10,0,0.00
345,5,13,0,0,5,1984,10,0,0.00
346,5,13,0,0,5,1984,10,0,0.00
347,5,13,0,0,5,1984,10,0,0.00
348,5,13,0,0,5,1984,10,0,0.00
349,5,13,0,0,5,1984,10,0,0.00
350,5,13,0,0,5,1984,10,0,0.00
351,5,13,0,0,5,1984,10,0,0.00
352,5,13,0,0,5,1984,10,0,0.00
353,5,13,0,0,5,1984,10,0,0.00
354,5,13,0,0,5,1984,10,0,0.00
355,5,13,0,0,5,1984,10,0,0.00
356,5,13,0,0,5,1984,10,0,0.00
357,5,13,0,0,5,1984,10,0,0.00
358,5,13,0,0,5,1984,10,0,0.00
359,5,13,0,0,5,1984,10,0,0.00
360,5,13,0,0,5,1984,10,0,0.00
361,5,13,0,0,5,1984,10,0,0.00
362,5,13,0,0,5,1984,10,0,0.00
363,5,13,0,0,5,1984,10,0,0.00
364,5,13,0,0,5,1984,10,0,0.00
365,5,13,0,0,5,1984,10,0,0.00
366,5,13,0,0,5,1984,10,0,0.00
367,5,13,0,0,5,1984,10,0,0.00
368,5,13,0,0,5,1984,10,0,0.00
369,5,13,0,0,5,1984,10,0,0.00
370,5,13,0,0,5,1984,10,0,0.00
371,5,13,0,0,5,1984,10,0,0.00
372,5,13,0,0,5,1984,10,0,0.00
373,5,13,0,0,5,1984,10,0,0.00
374,5,13,0,0,5,1984,10,0,0.00
375,5,13,0,0,5,1984,10,0,0.00
376,5,13,0,0,5,1984,10,0,0.00
377,5,13,0,0,5,1984,10,0,0.00
378,5,13,0,0,5,1984,10,0,0.00
379,5,13,0,0,5,1984,10,0,0.00
380,5,13,0,0,5,1984,10,0,0.00
381,5,13,0,0,5,1984,10,0,0.00
382,5,13,0,0,5,1984,10,0,0.00
383,5,13,0,0,5,1984,10,0,0.00
384,5,13,0,0,5,1984,10,0,0.00
385,5,13,0,0,5,1984,10,0,0.00
386,5,13,0,0,5,1984,10,0,0.00
387,5,13,0,0,5,1984,10,0,0.00
388,5,13,0,0,5,1984,10,0,0.00
389,5,13,0,0,5,1984,10,0,0.00
390,5,13,0,0,5,1984,10,0,0.00
391,5,13,0,0,5,1984,10,0,0.00
392,5,13,0,0,5,1984,10,0,0.00
393,5,13,0,0,5,1984,10,0,0.00
394,5,13,0,0,5,1984,10,0,0.00
395,5,13,0,0,5,1984,10,0,0.00
396,5,13,0,0,5,1984,10,0,0.00
397,5,13,0,0,5,1984,10,0,0.00
398,5,13,0,0,5,1984,10,0,0.00
399,5,13,0,0,5,1984,10,0,0.00
400,5,13,0,0,5,1984,10,0,0.00
401,5,13,0,0,5,1984,10,0,0.00
402,5,13,0,0,5,1984,10,0,0.00
403,5,13,0,0,5,1984,10,0,0.00
404,5,13,0,0,5,1984,10,0,0.00
405,5,13,0,0,5,1984,10,0,0.00
406,5,13,0,0,5,1984,10,0,0.00
407,5,13,0,0,5,1984,10,0,0.00
408,5,13,0,0,5,1984,10,0,0.00
409,5,13,0,0,5,1984,10,0,0.00
410,5,13,0,0,5,1984,10,0,0.00
411,5,13,0,0,5,1984,10,0,0.00
412,5,13,0,0,5,1984,10,0,0.00
413,5,13,0,0,5,1984,10,0,0.00
414,5,13,0,0,5,1984,10,0,0.00
415,5,13,0,0,5,1984,10,0,0.00
416,5,13,0,0,5,1984,10,0,0.00
417,5,13,0,0,5,1984,10,0,0.00
418,5,13,0,0,5,1984,10,0,0.00
419,5,13,0,0,5,1984,10,0,0.00
420,5,13,0,0,5,1984,10,0,0.00
421,5,13,0,0,5,1984,10,0,0.00
422,5,13,0,0,5,1984,10,0,0.00
423,5,13,0,0,5,1984,10,0,0.00
424,5,13,0,0,5,1984,10,0,0.00
425,5,13,0,0,5,1984,10,0,0.00
426,5,13,0,0,5,1984,10,0,0.00
427,5,13,0,0,5,1984,10,0,0.00
428,5,13,0,0,5,1984,10,0,0.00
429,5,13,0,0,5,1984,10,0,0.00
430,5,13,0,0,5,1984,10,0,0.00
431,5,13,0,0,5,1984,10,0,0.00
432,5,13,0,0,5,1984,10,0,0.00
433,5,13,0,0,5,1984,10,0,0.00
434,5,13,0,0,5,1984,10,0,0.00
435,5,13,0,0,5,1984,10,0,0.00
436,5,13,0,0,5,1984,10,0,0.00
