step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
551,30,55,0,0,23,1931,10,0
552,30,55,0,0,23,1931,10,0
553,30,55,0,0,23,1931,10,0
554,30,56,0,0,23,1930,10,0
555,31,56,0,0,24,1929,10,0
556,31,56,0,0,24,1929,10,0
557,31,56,0,0,24,1929,10,0
558,31,56,0,0,24,1929,10,0
559,31,56,0,0,24,1929,10,0
560,31,57,0,0,24,1928,10,0
561,31,57,0,0,24,1928,10,0
562,31,57,0,0,24,1928,10,0
563,32,56,0,0,25,1928,10,0
564,32,56,0,0,25,1928,10,0
565,33,55,0,0,25,1928,10,0
566,34,54,0,0,25,1928,10,0
567,34,55,0,0,25,1927,10,0
568,34,55,0,0,25,1927,10,0
569,34,55,0,0,25,1927,10,0
570,34,56,0,0,25,1926,10,0
571,34,56,0,0,25,1926,10,0
572,34,56,0,0,25,1926,10,0
573,34,56,0,0,25,1926,10,0
574,34,56,0,0,25,1926,10,0
575,34,56,0,0,25,1926,10,0
576,34,56,0,0,25,1926,10,0
577,34,57,0,0,25,1925,10,0
578,34,58,0,0,25,1924,10,0
579,34,58,0,0,25,1924,10,0
580,34,58,0,0,25,1924,10,0
581,34,58,0,0,25,1924,10,0
582,34,58,0,0,25,1924,10,0
583,34,59,0,0,25,1923,10,0
584,34,59,0,0,25,1923,10,0
585,34,59,0,0,25,1923,10,0
586,34,59,0,0,25,1923,10,0
587,34,59,0,0,25,1923,10,0
588,34,60,0,0,25,1922,10,0
589,34,61,0,0,25,1921,10,0
590,34,61,0,0,25,1921,10,0
591,34,61,0,0,25,1921,10,0
592,34,61,0,0,25,1921,10,0
593,34,61,0,0,25,1921,10,0
594,34,61,0,0,25,1921,10,0
595,34,61,0,0,25,1921,10,0
596,35,61,0,0,25,1920,10,0
597,36,61,0,0,26,1919,10,0
598,36,61,0,0,26,1919,10,0
599,37,61,0,0,27,1918,10,0
600,37,61,0,0,27,1918,10,0
601,40,62,0,0,30,1920,10,0
602,40,62,0,0,30,1920,10,0
603,40,62,0,0,30,1920,10,0
604,40,63,0,0,30,1919,10,0
605,40,63,0,0,30,1919,10,0
606,41,62,0,0,30,1919,10,0
607,41,62,0,0,30,1919,10,0
608,41,63,0,0,30,1918,10,0
609,41,63,0,0,30,1918,10,0
610,42,63,0,0,31,1917,10,0
611,42,63,0,0,31,1917,10,0
612,42,63,0,0,31,1917,10,0
613,42,63,0,0,31,1917,10,0
614,43,62,0,0,32,1917,10,0
615,43,62,0,0,32,1917,10,0
616,43,62,0,0,32,1917,10,0
617,43,62,0,0,32,1917,10,0
618,43,62,0,0,32,1917,10,0
619,43,62,0,0,32,1917,10,0
620,43,62,0,0,32,1917,10,0
621,43,62,0,0,32,1917,10,0
622,43,62,0,0,32,1917,10,0
623,43,62,0,0,32,1917,10,0
624,44,61,0,0,33,1917,10,0
625,44,62,0,0,33,1916,10,0
626,44,62,0,0,33,1916,10,0
627,44,62,0,0,33,1916,10,0
628,45,61,0,0,34,1916,10,0
629,45,61,0,0,34,1916,10,0
630,45,61,0,0,34,1916,10,0
631,46,60,0,0,35,1916,10,0
632,46,61,0,0,35,1915,10,0
633,46,61,0,0,35,1915,10,0
634,46,61,0,0,35,1915,10,0
635,46,62,0,0,35,1914,10,0
636,46,62,0,0,35,1914,10,0
637,46,63,0,0,35,1913,10,0
638,46,63,0,0,35,1913,10,0
639,46,64,0,0,35,1912,10,0
640,46,65,0,0,35,1911,10,0
641,46,66,0,0,35,1910,10,0
642,46,66,0,0,35,1910,10,0
643,46,68,0,0,35,1908,10,0
644,46,68,0,0,35,1908,10,0
645,46,68,0,0,35,1908,10,0
646,46,68,0,0,35,1908,10,0
647,46,68,0,0,35,1908,10,0
648,46,68,0,0,35,1908,10,0
649,46,68,0,0,35,1908,10,0
650,46,68,0,0,35,1908,10,0
651,47,67,0,0,35,1908,10,0
652,47,67,0,0,35,1908,10,0
653,47,67,0,0,35,1908,10,0
654,47,67,0,0,35,1908,10,0
655,47,69,0,0,35,1906,10,0
656,47,69,0,0,35,1906,10,0
657,47,69,0,0,35,1906,10,0
658,47,69,0,0,35,1906,10,0
659,47,69,0,0,35,1906,10,0
660,47,69,0,0,35,1906,10,0
661,47,69,0,0,35,1906,10,0
