step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
485,57,46,0,0,43,1917,7,0
486,57,46,0,0,43,1917,7,0
487,57,46,0,0,43,1917,7,0
488,57,46,0,0,43,1917,7,0
489,58,45,0,0,44,1917,7,0
490,58,45,0,0,44,1917,7,0
491,59,45,0,0,44,1916,7,0
492,59,46,0,0,43,1915,7,0
493,59,46,0,0,43,1915,7,0
494,59,46,0,0,43,1915,7,0
495,59,46,0,0,43,1915,7,0
496,59,46,0,0,43,1915,7,0
497,59,46,0,0,43,1915,7,0
498,59,46,0,0,43,1915,7,0
499,59,47,0,0,43,1914,6,0
500,59,47,0,0,43,1914,6,0
501,59,47,0,0,43,1914,6,0
502,59,48,0,0,43,1913,6,0
503,60,48,0,0,43,1912,6,0
504,60,48,0,0,43,1912,6,0
505,61,47,0,0,44,1912,6,0
506,61,48,0,0,44,1911,6,0
507,61,48,0,0,44,1911,6,0
508,61,48,0,0,44,1911,6,0
509,61,48,0,0,44,1911,6,0
510,61,48,0,0,44,1911,6,0
511,61,49,0,0,44,1910,6,0
512,62,48,0,0,45,1910,6,0
513,62,48,0,0,45,1910,6,0
514,62,48,0,0,45,1910,6,0
515,63,47,0,0,46,1910,6,0
516,63,47,0,0,46,1910,6,0
517,64,48,0,0,46,1908,6,0
518,64,50,0,0,46,1906,6,0
519,64,50,0,0,46,1906,6,0
520,64,51,0,0,46,1905,6,0
521,64,51,0,0,46,1905,6,0
522,64,51,0,0,46,1905,6,0
523,64,51,0,0,46,1905,6,0
524,65,50,0,0,47,1905,6,0
525,65,51,0,0,47,1904,6,0
526,65,51,0,0,47,1904,6,0
527,65,51,0,0,47,1904,6,0
528,65,51,0,0,47,1904,6,0
529,65,51,0,0,47,1904,6,0
530,66,50,0,0,48,1904,6,0
531,66,50,0,0,48,1904,6,0
532,66,50,0,0,48,1904,6,0
533,66,51,0,0,48,1903,6,0
534,66,52,0,0,48,1902,6,0
535,66,52,0,0,48,1902,6,0
536,66,53,0,0,48,1901,6,0
537,66,53,0,0,48,1901,6,0
538,66,53,0,0,48,1901,6,0
539,66,53,0,0,48,1901,6,0
540,66,53,0,0,48,1901,6,0
541,66,53,0,0,48,1901,6,0
542,66,54,0,0,48,1900,6,0
543,66,54,0,0,48,1900,6,0
544,66,54,0,0,48,1900,6,0
545,66,56,0,0,48,1898,6,0
546,66,56,0,0,48,1898,6,0
547,66,56,0,0,48,1898,6,0
548,66,56,0,0,48,1898,6,0
549,67,55,0,0,48,1898,5,0
550,67,55,0,0,48,1898,5,0
551,67,56,0,0,48,1897,5,0
552,67,56,0,0,48,1897,5,0
553,67,56,0,0,48,1897,4,0
554,67,56,0,0,48,1897,4,0
555,67,56,0,0,48,1897,4,0
556,67,56,0,0,48,1897,4,0
557,67,56,0,0,48,1897,4,0
558,67,56,0,0,48,1897,4,0
559,67,56,0,0,48,1897,4,0
560,67,58,0,0,48,1895,4,0
561,67,58,0,0,47,1895,4,0
562,67,58,0,0,47,1895,4,0
563,67,58,0,0,47,1895,4,0
564,67,58,0,0,47,1895,4,0
565,67,58,0,0,47,1895,4,0
566,67,58,0,0,47,1895,4,0
567,67,58,0,0,47,1895,4,0
568,68,57,0,0,48,1895,4,0
569,68,57,0,0,48,1895,4,0
570,68,57,0,0,48,1895,4,0
571,68,57,0,0,48,1895,4,0
572,68,57,0,0,48,1895,4,0
